rating,cocoa_perc,CQ,sweetness,acidity,bitterness,roast,intensity,complexity,structure,length,appearance,aroma,mouthfeel,flavor,quality,bitter_cocoa,sweet_cocoa,sweet_bitter,flavor_quality,flavor_compl,quality_struc,quality_comple
3.5,70.0,79.0,57.0,22.0,26.0,65.0,44.0,34.0,83.0,61.0,76.0,81.0,78.0,89.6,88.0,1820.0,3990.0,1482.0,7884.799999999999,3046.3999999999996,7304.0,2992.0
2.5,70.0,93.0,47.0,12.0,50.0,76.0,61.0,8.0,67.0,62.0,80.0,69.0,84.7,80.6,79.0,3500.0,3290.0,2350.0,6367.4,644.8,5293.0,632.0
4.0,80.0,77.0,53.0,34.0,51.0,46.0,81.0,76.0,64.0,72.0,78.0,89.0,81.3,93.4,90.5,4080.0,4240.0,2703.0,8452.7,7098.400000000001,5792.0,6878.0
2.0,60.0,78.0,57.0,24.0,46.0,70.0,55.0,34.0,72.0,76.0,86.0,71.0,76.0,73.4,77.0,2760.0,3420.0,2622.0,5651.8,2495.6000000000004,5544.0,2618.0
3.0,70.0,82.0,51.0,30.0,52.0,79.0,64.0,24.0,71.0,66.0,72.0,71.0,82.0,83.6,77.0,3640.0,3570.0,2652.0,6437.2,2006.3999999999999,5467.0,1848.0
3.0,70.0,21.0,49.0,96.0,34.0,65.0,78.0,41.0,32.0,61.0,100.0,78.0,82.7,79.8,75.5,2380.0,3430.0,1666.0,6024.9,3271.7999999999997,2416.0,3095.5
2.5,72.0,29.0,46.0,85.0,43.0,61.0,92.0,66.0,24.0,77.0,94.0,83.0,65.3,80.4,77.0,3096.0,3312.0,1978.0,6190.8,5306.400000000001,1848.0,5082.0
2.0,39.0,29.0,54.0,39.0,41.0,72.0,74.0,16.0,30.0,76.0,86.0,68.0,76.0,75.8,68.5,1599.0,2106.0,2214.0,5192.3,1212.8,2055.0,1096.0
4.0,53.0,71.0,51.0,22.0,41.0,76.0,89.0,42.0,82.0,84.0,86.0,80.0,79.3,92.2,86.5,2173.0,2703.0,2091.0,7975.3,3872.4,7093.0,3633.0
2.5,70.0,70.0,58.0,33.0,37.0,57.0,52.0,56.0,63.0,64.0,98.0,65.0,80.7,79.2,73.5,2590.0,4060.0,2146.0,5821.2,4435.2,4630.5,4116.0
0.0,73.0,29.0,24.0,22.0,91.0,87.0,87.0,16.0,23.0,54.0,76.0,63.0,64.7,44.8,34.5,6643.0,1752.0,2184.0,1545.6,716.8,793.5,552.0
4.0,30.0,68.0,81.0,44.0,31.0,67.0,79.0,76.0,84.0,77.0,80.0,84.0,82.0,92.2,94.0,930.0,2430.0,2511.0,8666.800000000001,7007.2,7896.0,7144.0
3.0,42.0,63.0,81.0,4.0,10.0,61.0,52.0,18.0,71.0,67.0,86.0,78.0,94.0,80.8,76.0,420.0,3402.0,810.0,6140.8,1454.3999999999999,5396.0,1368.0
3.5,44.0,33.0,84.0,79.0,26.0,72.0,76.0,64.0,62.0,76.0,98.0,95.0,75.3,89.6,80.0,1144.0,3696.0,2184.0,7168.0,5734.4,4960.0,5120.0
2.0,60.0,51.0,54.0,32.0,59.0,77.0,61.0,42.0,34.0,59.0,60.0,94.0,75.3,74.2,69.5,3540.0,3240.0,3186.0,5156.900000000001,3116.4,2363.0,2919.0
3.5,70.0,52.0,84.0,40.0,19.0,45.0,67.0,59.0,63.0,38.0,86.0,71.0,80.7,90.8,86.0,1330.0,5880.0,1596.0,7808.8,5357.2,5418.0,5074.0
4.0,40.0,14.0,64.0,12.0,11.0,50.0,46.0,48.0,63.0,65.0,84.0,84.0,80.0,90.2,91.0,440.0,2560.0,704.0,8208.2,4329.6,5733.0,4368.0
2.5,70.0,34.0,31.0,23.0,42.0,46.0,78.0,34.0,26.0,69.0,88.0,89.0,74.7,75.2,70.5,2940.0,2170.0,1302.0,5301.6,2556.8,1833.0,2397.0
5.0,72.0,94.0,54.0,32.0,21.0,55.0,91.0,54.0,0.0,78.0,94.0,89.0,93.3,94.4,92.0,1512.0,3888.0,1134.0,8684.800000000001,5097.6,0.0,4968.0
2.0,55.0,33.0,53.0,46.0,48.0,77.0,56.0,51.0,48.0,81.0,42.0,48.0,69.3,80.4,73.0,2640.0,2915.0,2544.0,5869.200000000001,4100.400000000001,3504.0,3723.0
3.0,70.0,34.0,38.0,79.0,41.0,61.0,94.0,40.0,42.0,71.0,90.0,83.0,92.7,76.2,79.5,2870.0,2660.0,1558.0,6057.900000000001,3048.0,3339.0,3180.0
4.5,73.0,81.0,70.0,46.0,23.0,43.0,72.0,58.0,91.0,76.0,96.0,87.0,84.7,92.2,93.0,1679.0,5110.0,1610.0,8574.6,5347.6,8463.0,5394.0
0.0,35.0,8.0,44.0,19.0,48.0,51.0,77.0,12.0,10.0,71.0,82.0,83.0,49.3,49.6,26.0,1680.0,1540.0,2112.0,1289.6000000000001,595.2,260.0,312.0
3.5,71.0,34.0,46.0,32.0,21.0,41.0,54.0,59.0,76.0,79.0,88.0,91.0,78.0,88.6,84.5,1491.0,3266.0,966.0,7486.7,5227.4,6422.0,4985.5
4.5,70.0,76.0,64.0,41.0,36.0,48.0,56.0,71.0,84.0,79.0,82.0,91.0,79.3,94.8,94.0,2520.0,4480.0,2304.0,8911.199999999999,6730.8,7896.0,6674.0
3.0,75.0,48.0,49.0,87.0,29.0,54.0,78.0,56.0,46.0,81.0,68.0,91.0,86.0,84.6,81.0,2175.0,3675.0,1421.0,6852.599999999999,4737.599999999999,3726.0,4536.0
3.0,60.0,54.0,67.0,49.0,18.0,68.0,56.0,62.0,11.0,76.0,46.0,81.0,62.7,91.8,75.5,1080.0,4020.0,1206.0,6930.9,5691.599999999999,830.5,4681.0
2.0,82.0,42.0,24.0,22.0,67.0,72.0,76.0,30.0,41.0,68.0,68.0,87.0,79.3,72.4,60.5,5494.0,1968.0,1608.0,4380.200000000001,2172.0,2480.5,1815.0
0.0,60.0,81.0,78.0,62.0,36.0,72.0,85.0,76.0,91.0,84.0,84.0,79.0,91.3,95.6,91.5,2160.0,4680.0,2808.0,8747.4,7265.599999999999,8326.5,6954.0
2.0,68.0,57.0,52.0,32.0,46.0,72.0,64.0,42.0,61.0,58.0,82.0,78.0,69.3,68.4,74.5,3128.0,3536.0,2392.0,5095.8,2872.8,4544.5,3129.0
4.0,32.0,58.0,91.0,8.0,4.0,50.0,76.0,71.0,87.0,70.0,82.0,84.0,94.0,90.0,91.5,128.0,2912.0,364.0,8235.0,6390.0,7960.5,6496.5
3.5,40.0,41.0,84.0,50.0,11.0,59.0,88.0,71.0,66.0,81.0,70.0,97.0,79.3,88.0,89.0,440.0,3360.0,924.0,7832.0,6248.0,5874.0,6319.0
2.5,57.0,27.0,91.0,42.0,22.0,48.0,84.0,55.0,16.0,72.0,94.0,82.0,70.7,81.6,71.5,1254.0,5187.0,2002.0,5834.4,4488.0,1144.0,3932.5
4.0,45.0,56.0,43.0,31.0,40.0,64.0,76.0,62.0,71.0,67.0,86.0,86.0,86.7,88.2,93.5,1800.0,1935.0,1720.0,8246.7,5468.400000000001,6638.5,5797.0
3.0,42.0,28.0,89.0,33.0,34.0,61.0,77.0,56.0,68.0,76.0,94.0,84.0,85.3,84.2,79.5,1428.0,3738.0,3026.0,6693.900000000001,4715.2,5406.0,4452.0
3.0,75.0,50.0,41.0,52.0,57.0,77.0,54.0,48.0,71.0,49.0,88.0,81.0,92.0,80.6,78.5,4275.0,3075.0,2337.0,6327.099999999999,3868.7999999999997,5573.5,3768.0
2.0,100.0,61.0,16.0,8.0,58.0,76.0,55.0,23.0,62.0,64.0,14.0,76.0,60.7,80.8,74.0,5800.0,1600.0,928.0,5979.2,1858.3999999999999,4588.0,1702.0
2.5,70.0,33.0,58.0,49.0,27.0,60.0,44.0,55.0,49.0,68.0,96.0,78.0,62.7,82.2,71.5,1890.0,4060.0,1566.0,5877.3,4521.0,3503.5,3932.5
3.5,70.0,72.0,61.0,52.0,14.0,76.0,68.0,55.0,80.0,63.0,84.0,91.0,72.0,90.4,86.5,980.0,4270.0,854.0,7819.6,4972.0,6920.0,4757.5
4.0,70.0,76.0,47.0,55.0,48.0,71.0,54.0,76.0,83.0,77.0,76.0,90.0,88.0,90.2,89.0,3360.0,3290.0,2256.0,8027.8,6855.2,7387.0,6764.0
4.0,31.0,32.0,81.0,36.0,18.0,77.0,67.0,72.0,76.0,76.0,76.0,86.0,87.3,88.6,88.0,558.0,2511.0,1458.0,7796.799999999999,6379.2,6688.0,6336.0
3.5,65.0,76.0,60.0,48.0,36.0,71.0,68.0,73.0,79.0,76.0,100.0,94.0,81.3,83.8,78.5,2340.0,3900.0,2160.0,6578.3,6117.4,6201.5,5730.5
3.0,65.0,52.0,47.0,33.0,64.0,76.0,62.0,51.0,34.0,65.0,86.0,94.0,73.3,81.2,77.0,4160.0,3055.0,3008.0,6252.400000000001,4141.2,2618.0,3927.0
2.0,68.0,41.0,76.0,47.0,18.0,76.0,52.0,58.0,34.0,62.0,74.0,69.0,70.7,80.6,60.5,1224.0,5168.0,1368.0,4876.299999999999,4674.799999999999,2057.0,3509.0
3.5,65.0,68.0,59.0,44.0,34.0,71.0,76.0,62.0,68.0,70.0,80.0,91.0,77.3,90.2,83.5,2210.0,3835.0,2006.0,7531.7,5592.400000000001,5678.0,5177.0
3.0,65.0,81.0,52.0,21.0,48.0,77.0,74.0,10.0,79.0,24.0,66.0,74.0,72.7,87.0,79.0,3120.0,3380.0,2496.0,6873.0,870.0,6241.0,790.0
3.0,67.0,76.0,56.0,37.0,34.0,61.0,65.0,56.0,51.0,68.0,86.0,79.0,69.3,85.2,75.5,2278.0,3752.0,1904.0,6432.6,4771.2,3850.5,4228.0
3.0,67.0,71.0,64.0,49.0,16.0,54.0,52.0,56.0,65.0,69.0,82.0,81.0,78.0,86.4,79.0,1072.0,4288.0,1024.0,6825.6,4838.400000000001,5135.0,4424.0
0.0,67.0,68.0,77.0,58.0,12.0,60.0,79.0,71.0,64.0,76.0,92.0,92.0,82.7,95.8,89.0,804.0,5159.0,924.0,8526.199999999999,6801.8,5696.0,6319.0
3.5,74.0,39.0,31.0,82.0,51.0,63.0,90.0,84.0,54.0,76.0,72.0,91.0,84.7,87.8,81.0,3774.0,2294.0,1581.0,7111.8,7375.2,4374.0,6804.0
4.0,26.0,21.0,77.0,40.0,14.0,51.0,62.0,70.0,78.0,76.0,80.0,84.0,78.0,92.4,92.0,364.0,2002.0,1078.0,8500.800000000001,6468.0,7176.0,6440.0
2.5,75.0,47.0,44.0,42.0,39.0,63.0,64.0,51.0,55.0,58.0,92.0,82.0,87.3,74.8,74.5,2925.0,3300.0,1716.0,5572.599999999999,3814.7999999999997,4097.5,3799.5
2.5,72.0,51.0,50.0,28.0,49.0,14.0,72.0,31.0,44.0,69.0,92.0,89.0,74.7,72.8,74.0,3528.0,3600.0,2450.0,5387.2,2256.7999999999997,3256.0,2294.0
3.0,72.0,49.0,46.0,18.0,49.0,2.0,66.0,31.0,54.0,69.0,92.0,79.0,67.3,85.6,81.5,3528.0,3312.0,2254.0,6976.4,2653.6,4401.0,2526.5
3.5,72.0,47.0,48.0,74.0,41.0,32.0,71.0,54.0,65.0,82.0,92.0,90.0,75.3,87.4,90.5,2952.0,3456.0,1968.0,7909.700000000001,4719.6,5882.5,4887.0
1.0,72.0,18.0,79.0,31.0,24.0,2.0,91.0,16.0,19.0,94.0,92.0,71.0,45.3,60.8,63.0,1728.0,5688.0,1896.0,3830.3999999999996,972.8,1197.0,1008.0
3.5,80.0,41.0,46.0,89.0,39.0,76.0,77.0,64.0,61.0,80.0,72.0,82.0,82.7,89.8,88.0,3120.0,3680.0,1794.0,7902.4,5747.2,5368.0,5632.0
4.5,85.0,57.0,29.0,90.0,62.0,68.0,86.0,71.0,93.0,82.0,88.0,87.0,80.7,92.6,94.0,5270.0,2465.0,1798.0,8704.4,6574.599999999999,8742.0,6674.0
4.0,75.0,79.0,41.0,26.0,32.0,70.0,63.0,76.0,81.0,84.0,74.0,88.0,77.3,90.2,89.5,2400.0,3075.0,1312.0,8072.900000000001,6855.2,7249.5,6802.0
2.0,60.0,64.0,68.0,21.0,8.0,70.0,56.0,52.0,24.0,51.0,72.0,84.0,60.7,75.2,62.0,480.0,4080.0,544.0,4662.400000000001,3910.4,1488.0,3224.0
4.5,35.0,34.0,79.0,36.0,23.0,65.0,66.0,79.0,84.0,31.0,76.0,87.0,82.7,95.4,94.5,805.0,2765.0,1817.0,9015.300000000001,7536.6,7938.0,7465.5
3.5,75.0,43.0,38.0,51.0,46.0,57.0,76.0,54.0,51.0,76.0,90.0,78.0,76.0,88.4,80.5,3450.0,2850.0,1748.0,7116.200000000001,4773.6,4105.5,4347.0
5.0,60.0,55.0,61.0,47.0,29.0,64.0,58.0,89.0,81.0,92.0,86.0,96.0,96.0,97.4,92.0,1740.0,3660.0,1769.0,8960.800000000001,8668.6,7452.0,8188.0
3.0,72.0,56.0,48.0,53.0,54.0,34.0,72.0,76.0,39.0,71.0,92.0,91.0,85.3,78.4,74.5,3888.0,3456.0,2592.0,5840.8,5958.400000000001,2905.5,5662.0
3.0,66.0,51.0,54.0,31.0,17.0,50.0,54.0,59.0,63.0,68.0,92.0,88.0,77.3,83.8,84.0,1122.0,3564.0,918.0,7039.2,4944.2,5292.0,4956.0
4.0,66.0,39.0,77.0,44.0,15.0,50.0,62.0,56.0,48.0,59.0,90.0,83.0,88.0,89.2,86.5,990.0,5082.0,1155.0,7715.8,4995.2,4152.0,4844.0
4.0,65.0,46.0,61.0,58.0,11.0,50.0,59.0,64.0,61.0,31.0,94.0,78.0,84.7,90.2,89.5,715.0,3965.0,671.0,8072.900000000001,5772.8,5459.5,5728.0
2.5,50.0,22.0,82.0,24.0,16.0,63.0,34.0,31.0,54.0,56.0,58.0,77.0,76.7,81.2,70.5,800.0,4100.0,1312.0,5724.6,2517.2000000000003,3807.0,2185.5
1.5,70.0,18.0,36.0,51.0,63.0,2.0,90.0,46.0,34.0,62.0,92.0,72.0,69.3,62.2,70.0,4410.0,2520.0,2268.0,4354.0,2861.2000000000003,2380.0,3220.0
2.5,50.0,26.0,58.0,21.0,32.0,34.0,71.0,40.0,34.0,65.0,56.0,66.0,76.0,83.4,74.5,1600.0,2900.0,1856.0,6213.3,3336.0,2533.0,2980.0
3.5,70.0,33.0,72.0,71.0,50.0,73.0,76.0,66.0,64.0,76.0,88.0,86.0,75.3,89.8,88.5,3500.0,5040.0,3600.0,7947.3,5926.8,5664.0,5841.0
4.0,40.0,34.0,84.0,56.0,21.0,73.0,70.0,76.0,64.0,78.0,94.0,79.0,79.3,90.4,87.0,840.0,3360.0,1764.0,7864.8,6870.400000000001,5568.0,6612.0
2.5,83.0,27.0,59.0,22.0,49.0,81.0,84.0,41.0,64.0,46.0,90.0,88.0,80.7,78.8,74.0,4067.0,4897.0,2891.0,5831.2,3230.7999999999997,4736.0,3034.0
3.5,43.0,21.0,88.0,47.0,26.0,76.0,74.0,51.0,54.0,44.0,90.0,77.0,77.3,88.6,84.5,1118.0,3784.0,2288.0,7486.7,4518.599999999999,4563.0,4309.5
2.5,72.0,31.0,61.0,54.0,59.0,80.0,76.0,58.0,32.0,53.0,88.0,87.0,92.7,73.6,66.5,4248.0,4392.0,3599.0,4894.4,4268.799999999999,2128.0,3857.0
4.0,70.0,56.0,59.0,61.0,33.0,78.0,76.0,76.0,69.0,81.0,92.0,84.0,79.3,92.2,90.0,2310.0,4130.0,1947.0,8298.0,7007.2,6210.0,6840.0
4.0,71.0,81.0,69.0,44.0,34.0,76.0,62.0,58.0,78.0,76.0,92.0,83.0,74.7,94.8,89.0,2414.0,4899.0,2346.0,8437.199999999999,5498.4,6942.0,5162.0
2.0,100.0,14.0,11.0,36.0,76.0,44.0,76.0,22.0,51.0,46.0,96.0,91.0,91.3,60.2,63.0,7600.0,1100.0,836.0,3792.6000000000004,1324.4,3213.0,1386.0
3.5,70.0,44.0,48.0,41.0,29.0,52.0,51.0,68.0,66.0,74.0,78.0,70.0,78.7,91.2,82.0,2030.0,3360.0,1392.0,7478.400000000001,6201.6,5412.0,5576.0
3.5,45.0,28.0,66.0,24.0,29.0,52.0,61.0,50.0,73.0,76.0,88.0,72.0,80.7,90.8,84.5,1305.0,2970.0,1914.0,7672.599999999999,4540.0,6168.5,4225.0
2.5,70.0,56.0,52.0,57.0,46.0,78.0,71.0,49.0,46.0,68.0,82.0,78.0,77.3,81.8,73.5,3220.0,3640.0,2392.0,6012.3,4008.2,3381.0,3601.5
2.5,70.0,10.0,48.0,48.0,49.0,91.0,76.0,41.0,82.0,34.0,98.0,77.0,80.7,76.6,69.0,3430.0,3360.0,2352.0,5285.4,3140.6,5658.0,2829.0
3.5,70.0,76.0,52.0,27.0,34.0,91.0,64.0,31.0,89.0,70.0,98.0,82.0,85.3,86.4,83.5,2380.0,3640.0,1768.0,7214.400000000001,2678.4,7431.5,2588.5
2.5,75.0,44.0,41.0,21.0,36.0,46.0,58.0,21.0,45.0,61.0,76.0,77.0,79.3,74.4,74.0,2700.0,3075.0,1476.0,5505.6,1562.4,3330.0,1554.0
3.5,70.0,61.0,54.0,50.0,30.0,44.0,61.0,63.0,76.0,67.0,58.0,79.0,83.3,88.6,90.5,2100.0,3780.0,1620.0,8018.299999999999,5581.799999999999,6878.0,5701.5
4.5,100.0,24.0,31.0,22.0,46.0,79.0,81.0,45.0,92.0,69.0,94.0,89.0,84.0,92.8,90.5,4600.0,3100.0,1426.0,8398.4,4176.0,8326.0,4072.5
3.5,72.0,79.0,54.0,31.0,19.0,79.0,62.0,56.0,61.0,74.0,74.0,84.0,72.7,92.2,86.5,1368.0,3888.0,1026.0,7975.3,5163.2,5276.5,4844.0
3.0,72.0,64.0,56.0,34.0,44.0,76.0,67.0,58.0,71.0,69.0,76.0,81.0,72.0,84.8,78.5,3168.0,4032.0,2464.0,6656.8,4918.4,5573.5,4553.0
4.0,100.0,61.0,22.0,76.0,64.0,71.0,73.0,60.0,64.0,78.0,92.0,85.0,91.3,86.2,87.0,6400.0,2200.0,1408.0,7499.400000000001,5172.0,5568.0,5220.0
3.0,100.0,33.0,29.0,82.0,76.0,65.0,76.0,64.0,61.0,78.0,94.0,90.0,86.0,82.0,80.5,7600.0,2900.0,2204.0,6601.0,5248.0,4910.5,5152.0
4.0,69.0,48.0,67.0,76.0,37.0,65.0,64.0,79.0,64.0,78.0,76.0,89.0,78.0,93.6,90.5,2553.0,4623.0,2479.0,8470.8,7394.4,5792.0,7149.5
3.0,100.0,49.0,28.0,76.0,76.0,71.0,83.0,69.0,74.0,76.0,98.0,91.0,80.0,82.4,75.5,7600.0,2800.0,2128.0,6221.200000000001,5685.6,5587.0,5209.5
4.5,71.0,46.0,81.0,76.0,34.0,71.0,76.0,77.0,81.0,84.0,78.0,88.0,82.7,95.2,88.5,2414.0,5751.0,2754.0,8425.2,7330.400000000001,7168.5,6814.5
5.0,81.0,34.0,51.0,87.0,54.0,44.0,79.0,82.0,74.0,90.0,88.0,92.0,82.0,97.2,93.0,4374.0,4131.0,2754.0,9039.6,7970.400000000001,6882.0,7626.0
4.0,76.0,48.0,53.0,86.0,47.0,58.0,76.0,76.0,78.0,87.0,94.0,80.0,80.7,91.4,91.0,3572.0,4028.0,2491.0,8317.4,6946.400000000001,7098.0,6916.0
5.0,72.0,67.0,79.0,46.0,24.0,50.0,76.0,81.0,92.0,76.0,90.0,90.0,79.3,97.4,91.5,1728.0,5688.0,1896.0,8912.1,7889.400000000001,8418.0,7411.5
3.5,66.0,38.0,81.0,48.0,21.0,34.0,42.0,46.0,45.0,52.0,82.0,77.0,82.7,88.0,85.5,1386.0,5346.0,1701.0,7524.0,4048.0,3847.5,3933.0
4.0,36.0,34.0,92.0,36.0,13.0,46.0,56.0,76.0,76.0,80.0,82.0,72.0,89.3,93.4,91.0,468.0,3312.0,1196.0,8499.4,7098.400000000001,6916.0,6916.0
3.0,55.0,76.0,76.0,18.0,12.0,76.0,44.0,46.0,57.0,55.0,64.0,69.0,80.0,85.8,80.5,660.0,4180.0,912.0,6906.9,3946.7999999999997,4588.5,3703.0
4.0,70.0,63.0,44.0,37.0,34.0,71.0,62.0,69.0,76.0,72.0,92.0,91.0,86.7,89.8,91.5,2380.0,3080.0,1496.0,8216.699999999999,6196.2,6954.0,6313.5
3.0,87.0,22.0,44.0,34.0,49.0,71.0,73.0,34.0,43.0,34.0,92.0,89.0,75.3,79.6,80.5,4263.0,3828.0,2156.0,6407.799999999999,2706.3999999999996,3461.5,2737.0
2.5,68.0,34.0,92.0,58.0,44.0,63.0,76.0,59.0,33.0,39.0,82.0,80.0,78.7,84.0,68.5,2992.0,6256.0,4048.0,5754.0,4956.0,2260.5,4041.5
3.0,68.0,48.0,87.0,34.0,33.0,63.0,44.0,37.0,57.0,48.0,84.0,92.0,84.0,84.4,73.5,2244.0,5916.0,2871.0,6203.400000000001,3122.8,4189.5,2719.5
2.5,70.0,31.0,52.0,84.0,34.0,49.0,76.0,57.0,34.0,71.0,94.0,59.0,85.3,77.2,76.0,2380.0,3640.0,1768.0,5867.2,4400.400000000001,2584.0,4332.0
5.0,70.0,76.0,72.0,68.0,24.0,71.0,78.0,66.0,93.0,54.0,98.0,90.0,94.7,92.4,97.0,1680.0,5040.0,1728.0,8962.800000000001,6098.400000000001,9021.0,6402.0
4.5,60.0,64.0,62.0,28.0,24.0,76.0,79.0,39.0,77.0,76.0,100.0,87.0,86.7,91.2,90.0,1440.0,3720.0,1488.0,8208.0,3556.8,6930.0,3510.0
4.0,63.0,33.0,76.0,54.0,22.0,76.0,70.0,61.0,53.0,79.0,96.0,91.0,73.3,89.8,86.0,1386.0,4788.0,1672.0,7722.8,5477.8,4558.0,5246.0
3.5,66.0,64.0,56.0,48.0,37.0,46.0,68.0,67.0,56.0,73.0,82.0,77.0,84.0,90.0,86.0,2442.0,3696.0,2072.0,7740.0,6030.0,4816.0,5762.0
2.0,70.0,18.0,72.0,61.0,49.0,62.0,82.0,34.0,61.0,76.0,96.0,86.0,95.3,65.6,68.0,3430.0,5040.0,3528.0,4460.799999999999,2230.3999999999996,4148.0,2312.0
4.0,70.0,71.0,66.0,22.0,19.0,76.0,34.0,41.0,70.0,54.0,92.0,89.0,91.3,89.8,75.0,1330.0,4620.0,1254.0,6735.0,3681.7999999999997,5250.0,3075.0
3.0,55.0,43.0,72.0,19.0,11.0,76.0,54.0,46.0,67.0,70.0,68.0,77.0,80.7,89.2,79.0,605.0,3960.0,792.0,7046.8,4103.2,5293.0,3634.0
0.0,65.0,46.0,42.0,29.0,81.0,95.0,64.0,34.0,32.0,57.0,48.0,82.0,65.3,46.2,31.5,5265.0,2730.0,3402.0,1455.3000000000002,1570.8000000000002,1008.0,1071.0
5.0,84.0,82.0,56.0,67.0,52.0,77.0,72.0,38.0,81.0,79.0,80.0,89.0,91.3,94.2,91.5,4368.0,4704.0,2912.0,8619.300000000001,3579.6,7411.5,3477.0
2.0,85.0,26.0,22.0,76.0,56.0,61.0,80.0,34.0,29.0,71.0,64.0,67.0,78.7,70.8,70.5,4760.0,1870.0,1232.0,4991.4,2407.2,2044.5,2397.0
3.5,70.0,32.0,34.0,52.0,29.0,62.0,66.0,62.0,77.0,80.0,80.0,71.0,88.7,89.6,83.0,2030.0,2380.0,986.0,7436.799999999999,5555.2,6391.0,5146.0
4.0,45.0,58.0,52.0,14.0,29.0,61.0,70.0,45.0,92.0,76.0,86.0,91.0,80.0,92.2,80.0,1305.0,2340.0,1508.0,7376.0,4149.0,7360.0,3600.0
3.5,99.0,44.0,31.0,23.0,46.0,76.0,68.0,49.0,72.0,74.0,76.0,66.0,94.7,90.0,86.5,4554.0,3069.0,1426.0,7785.0,4410.0,6228.0,4238.5
3.0,75.0,26.0,51.0,76.0,27.0,62.0,64.0,57.0,52.0,87.0,72.0,70.0,72.0,86.4,77.0,2025.0,3825.0,1377.0,6652.8,4924.8,4004.0,4389.0
4.0,75.0,34.0,59.0,66.0,31.0,79.0,64.0,96.0,81.0,76.0,68.0,78.0,80.0,94.6,90.5,2325.0,4425.0,1829.0,8561.3,9081.599999999999,7330.5,8688.0
4.0,75.0,61.0,64.0,66.0,39.0,72.0,76.0,76.0,77.0,76.0,74.0,91.0,82.0,91.6,88.0,2925.0,4800.0,2496.0,8060.799999999999,6961.599999999999,6776.0,6688.0
3.0,45.0,38.0,76.0,46.0,32.0,79.0,81.0,57.0,76.0,78.0,92.0,94.0,75.3,84.0,71.0,1440.0,3420.0,2432.0,5964.0,4788.0,5396.0,4047.0
3.0,83.0,51.0,37.0,13.0,54.0,21.0,52.0,31.0,49.0,68.0,90.0,87.0,68.0,84.8,80.5,4482.0,3071.0,1998.0,6826.4,2628.7999999999997,3944.5,2495.5
4.0,80.0,14.0,92.0,71.0,23.0,34.0,66.0,48.0,54.0,70.0,54.0,72.0,80.7,96.8,89.5,1840.0,7360.0,2116.0,8663.6,4646.4,4833.0,4296.0
3.0,75.0,12.0,81.0,62.0,6.0,34.0,57.0,44.0,56.0,64.0,54.0,70.0,72.0,91.8,81.0,450.0,6075.0,486.0,7435.8,4039.2,4536.0,3564.0
3.0,75.0,44.0,36.0,42.0,32.0,51.0,80.0,63.0,58.0,84.0,48.0,83.0,74.0,90.4,80.0,2400.0,2700.0,1152.0,7232.0,5695.200000000001,4640.0,5040.0
3.5,75.0,81.0,48.0,26.0,50.0,78.0,62.0,31.0,78.0,69.0,100.0,78.0,76.0,90.4,77.5,3750.0,3600.0,2400.0,7006.0,2802.4,6045.0,2402.5
1.5,75.0,28.0,58.0,33.0,76.0,66.0,64.0,34.0,25.0,51.0,96.0,86.0,89.3,62.4,57.5,5700.0,4350.0,4408.0,3588.0,2121.6,1437.5,1955.0
5.0,70.0,61.0,77.0,58.0,23.0,65.0,64.0,78.0,91.0,84.0,88.0,79.0,77.3,97.6,97.0,1610.0,5390.0,1771.0,9467.199999999999,7612.799999999999,8827.0,7566.0
3.5,68.0,44.0,66.0,62.0,47.0,60.0,46.0,42.0,50.0,56.0,78.0,67.0,85.3,87.8,83.5,3196.0,4488.0,3102.0,7331.3,3687.6,4175.0,3507.0
4.0,62.0,44.0,76.0,56.0,21.0,61.0,52.0,41.0,77.0,70.0,88.0,76.0,85.3,90.4,89.5,1302.0,4712.0,1596.0,8090.8,3706.4,6891.5,3669.5
4.0,70.0,32.0,70.0,78.0,39.0,50.0,76.0,76.0,54.0,68.0,80.0,88.0,81.3,88.2,89.5,2730.0,4900.0,2730.0,7893.900000000001,6703.2,4833.0,6802.0
3.0,70.0,24.0,56.0,52.0,39.0,56.0,44.0,36.0,52.0,53.0,94.0,70.0,79.3,83.2,75.5,2730.0,3920.0,2184.0,6281.6,2995.2000000000003,3926.0,2718.0
4.0,70.0,63.0,57.0,39.0,14.0,76.0,60.0,71.0,86.0,72.0,88.0,79.0,79.3,91.2,89.0,980.0,3990.0,798.0,8116.8,6475.2,7654.0,6319.0
0.0,70.0,23.0,52.0,11.0,60.0,88.0,61.0,24.0,13.0,46.0,34.0,48.0,41.3,43.4,27.0,4200.0,3640.0,3120.0,1171.8,1041.6,351.0,648.0
2.5,58.0,62.0,76.0,21.0,33.0,5.0,44.0,18.0,27.0,31.0,84.0,78.0,68.7,81.6,75.5,1914.0,4408.0,2508.0,6160.799999999999,1468.8,2038.5,1359.0
3.5,32.0,21.0,76.0,47.0,33.0,76.0,54.0,58.0,72.0,67.0,82.0,93.0,68.0,91.6,85.5,1056.0,2432.0,2508.0,7831.799999999999,5312.799999999999,6156.0,4959.0
3.0,68.0,82.0,52.0,41.0,32.0,73.0,54.0,56.0,76.0,77.0,92.0,83.0,72.0,87.8,80.5,2176.0,3536.0,1664.0,7067.9,4916.8,6118.0,4508.0
